domain_id,subdomain_id,facet_id,method,rank,text,passed,domain1,domain2,domain3,domain4,domain5,domain6,domain7,domain8,domain9,domain10,domain11,domain12,domain13,domain14
1,1.1,1.1.1,gemma,1,bijhouden wat er wordt uitgelegd tijdens de les,True,1.8223497867584229,-0.04149172455072403,-0.3679739534854889,0.25483131408691406,1.4815318584442139,0.08634807914495468,1.8966548442840576,0.005468264222145081,-0.28621286153793335,1.2336692810058594,-2.0882375240325928,0.6022728085517883,0.0023640990257263184,1.8531466722488403
1,1.1,1.1.2,gemma,2,een taak met behulp van woordenlijsten uitvoeren,True,1.5558109283447266,-0.23956280946731567,-0.30392327904701233,-0.310055136680603,0.5394973754882812,-0.9191012382507324,-0.5156762599945068,0.27720606327056885,-0.009206743910908699,0.9088315963745117,-0.41475412249565125,-0.9159701466560364,-1.4160748720169067,2.35776686668396
1,1.1,1.1.3,gemma,3,ideeën delen voor de presentatie,True,3.0448529720306396,1.3122655153274536,2.067124366760254,0.3951806426048279,1.9423028230667114,0.10178350657224655,1.036497712135315,1.1453301906585693,-0.9681223630905151,1.0322599411010742,1.177480697631836,2.245792865753174,2.932673454284668,-0.8749192953109741
1,1.1,1.1.4,gemma,4,lesnotities doornemen en samenvatten,True,1.0987380743026733,-0.8419888615608215,0.8356591463088989,-0.0021874308586120605,2.5291550159454346,0.9808028936386108,2.482694387435913,2.1690096855163574,-0.3942463994026184,0.15658652782440186,-0.8704127073287964,1.5329948663711548,1.8407256603240967,1.6558513641357422
1,1.1,1.1.5,gemma,5,naar een digitale les inloggen,True,2.5496389865875244,0.018013469874858856,0.1609695553779602,-0.939437747001648,-0.12669044733047485,-0.6110177636146545,0.556377649307251,-1.8267278671264648,-0.2761296331882477,1.8148380517959595,-1.4888263940811157,-0.2376060038805008,-0.7944936752319336,0.7112817168235779
1,1.1,1.1.6,gemma,6,strategieën zoeken om een moeilijk puzzel te kunnen aanpakken,True,1.4591888189315796,0.9988429546356201,0.5148916244506836,-0.030693158507347107,0.9596777558326721,0.88518887758255,0.8163182735443115,-0.04678581655025482,-0.39372187852859497,1.7637287378311157,-0.8006260395050049,-1.095134973526001,0.8100600838661194,1.2038052082061768
1,1.1,1.1.7,gemma,7,een eigen lied componeren met verschillende melodieën,True,1.293419361114502,-0.278015673160553,2.2488503456115723,-2.6551029682159424,-1.2908134460449219,-2.7015340328216553,-1.7081501483917236,-2.453904867172241,-1.3155277967453003,1.8586803674697876,2.474374771118164,0.03238757327198982,-0.9390316605567932,-1.5618551969528198
1,1.2,1.2.1,gemma,8,je spullen klaarleggen voor de volgende les,True,0.6878883838653564,0.05773317068815231,-0.35062530636787415,0.9200387001037598,1.0481594800949097,0.35404106974601746,1.3609802722930908,1.2524559497833252,1.1282533407211304,-0.20072489976882935,-0.7885061502456665,0.797967255115509,0.567341148853302,0.3236026465892792
1,1.2,1.2.2,gemma,9,het resultaat van je examen bekijken,True,0.9341341853141785,2.265563726425171,-1.252478837966919,0.14076685905456543,0.6970425844192505,-0.06452272087335587,-0.04490107297897339,0.8299251794815063,-0.4526340365409851,3.0889551639556885,-2.050833225250244,-1.7268010377883911,-0.3600829839706421,1.700239896774292
1,1.2,1.2.3,gemma,10,een document ordenen op alfabet,True,0.9475528001785278,-0.04503300040960312,0.06263838708400726,-1.6818069219589233,0.012287179008126259,-1.1099258661270142,-1.3541637659072876,-0.5805800557136536,-0.0682067796587944,1.0021089315414429,-0.595433235168457,-1.5969737768173218,-1.9545319080352783,2.6189124584198
1,1.2,1.2.4,gemma,11,aanmoedigen tijdens een wedstrijd tussen klassen,True,1.0014392137527466,-2.3316450119018555,-0.6958065032958984,-2.9957945346832275,1.0233511924743652,3.3951804637908936,4.059535026550293,-1.7697645425796509,-1.170982003211975,-2.6472418308258057,-1.4114164113998413,3.4523444175720215,0.686470091342926,-0.7228883504867554
1,1.3,1.3.1,gemma,12,de leerkracht om uitleg vragen,True,2.0416622161865234,0.6020020842552185,0.9111685752868652,-0.5349308252334595,0.5505372881889343,-0.15156486630439758,1.5048179626464844,-0.27771297097206116,-0.3322333097457886,1.0560044050216675,0.18414300680160522,1.4402836561203003,-0.04280269891023636,-0.3822922110557556
1,1.3,1.3.2,gemma,13,een grap vertellen aan een klasgenoot,True,3.7656846046447754,-1.2599493265151978,1.953112006187439,-2.2174150943756104,0.0891249030828476,-0.5817665457725525,2.3236093521118164,-0.673105776309967,-1.2117849588394165,-0.5597147941589355,0.6316012144088745,2.644451856613159,0.08052761852741241,0.17882990837097168
1,1.3,1.3.3,gemma,14,samen een kring vormen voor de les,True,1.0294781923294067,0.05012356489896774,0.5240124464035034,-0.9832216501235962,-0.14716097712516785,1.7567241191864014,1.929754376411438,-0.9792481660842896,-0.1398000717163086,0.8038425445556641,-0.17470185458660126,2.4081945419311523,0.3803035020828247,0.41477829217910767
1,1.3,1.3.4,gemma,15,meer informatie over de schoolkeuze krijgen,True,0.8918834924697876,0.24670803546905518,-0.6688361167907715,-1.817131519317627,1.2353451251983643,-0.2850762903690338,1.4515392780303955,-1.0206449031829834,-1.0221941471099854,2.2399368286132812,-1.2707847356796265,-1.046950101852417,0.24942651391029358,2.677431106567383
2,2.1,2.1.1,gemma,16,de huid goed afdrogen,True,-0.6922205686569214,-1.352314829826355,-1.9700186252593994,0.21534141898155212,0.3169748783111572,-0.4433763921260834,2.23648738861084,0.5505088567733765,-0.6437229514122009,-0.33781567215919495,-1.9530283212661743,-0.8845864534378052,-0.6622656583786011,1.557995080947876
2,2.1,2.1.2,gemma,17,een lekkere maaltijd klaarmaken,True,-1.4801510572433472,-0.8211905360221863,-2.3497202396392822,1.010720133781433,0.08272704482078552,-1.2644675970077515,-0.2060069590806961,3.973447561264038,0.28638163208961487,-1.8706715106964111,0.8880075216293335,0.19658903777599335,0.6296614408493042,-0.42747992277145386
