domain_id,subdomain_id,facet_id,method,rank,text,passed,domain1,domain2,domain3,domain4,domain5,domain6,domain7,domain8,domain9,domain10,domain11,domain12,domain13,domain14
1,1.1,1.1.1,gemma,1,bijhouden wat er wordt uitgelegd tijdens de les,True,0.9915249999999993,-0.41175333333333347,0.5962643333333333,-0.39892933333333347,0.28848199999999996,0.7613090000000001,0.7949250000000002,-0.149555,-0.030240999999999987,0.23594233333333334,-0.604018,0.2532316666666667,-0.46147533333333307,1.2008143333333334
1,1.1,1.1.2,gemma,2,een taak met behulp van woordenlijsten uitvoeren,True,0.4198633333333333,0.3950179999999999,-0.19114399999999995,0.5999033333333331,-0.32121433333333327,-1.1073863333333331,-0.5862483333333336,0.28294099999999994,0.14444033333333336,0.4702889999999999,-0.2218793333333334,-0.4844836666666667,-0.3658750000000002,2.137839
1,1.1,1.1.3,gemma,3,ideeën delen voor de presentatie,True,1.0201706666666668,-0.366759,0.8953939999999999,-0.10921700000000005,0.09398499999999992,-0.09686699999999997,1.266817666666667,1.846974666666667,-0.3726703333333334,0.9072383333333333,0.007194666666666645,1.0046580000000003,0.9313663333333335,0.08074033333333334
1,1.1,1.1.4,gemma,4,lesnotities doornemen en samenvatten,True,0.8239946666666665,-0.6420790000000002,0.5523440000000001,-0.24171633333333334,0.6078736666666665,0.5304726666666668,1.415784666666667,0.09905333333333337,-0.04036633333333334,0.3058516666666666,-0.2131673333333334,1.3510023333333336,0.23280599999999999,0.05610033333333334
1,1.1,1.1.5,gemma,5,naar een digitale les inloggen,True,1.0195216666666662,-0.6079376666666668,0.18898766666666664,-0.9203223333333336,-0.2734733333333333,0.5448276666666668,0.447617,-0.7138130000000001,-0.02456500000000003,0.33894766666666665,-0.17525699999999997,-0.6264863333333333,-0.8126953333333331,-0.19583066666666668
1,1.1,1.1.6,gemma,6,strategieën zoeken om een moeilijk puzzel te kunnen aanpakken,True,0.21783633333333333,0.8389216666666665,-0.3112189999999999,0.022110333333333343,0.26903399999999994,0.6753276666666667,0.31730533333333333,-0.4668196666666666,-0.11075266666666668,0.767337,-0.16114566666666674,-0.6407166666666666,-0.13343233333333335,-0.2022776666666667
1,1.1,1.1.7,gemma,7,een eigen lied componeren met verschillende melodieën,True,0.3137503333333334,0.018123333333333397,1.3509333333333338,0.11891833333333333,-0.5737340000000001,-1.4390020000000003,-0.9809303333333332,-0.9197930000000002,0.09055533333333333,0.6338479999999999,0.6900073333333333,-0.39244266666666666,0.10551733333333331,-0.5800513333333335
1,1.2,1.2.1,gemma,8,je spullen klaarleggen voor de volgende les,True,0.25547133333333333,-0.11758433333333335,-0.2793839999999999,-0.04735799999999999,0.625082,0.39374266666666674,0.2817073333333333,-0.19884066666666667,0.16333833333333334,-0.048075666666666655,-0.45726700000000026,0.14248233333333335,-0.333766,0.6328586666666666
1,1.2,1.2.2,gemma,9,het resultaat van je examen bekijken,True,0.3336853333333334,0.269998,-0.44615633333333315,-0.5312163333333332,0.10066833333333332,0.5613213333333332,0.13080933333333322,-0.1111636666666667,-0.23032366666666662,0.917687333333333,-0.8028613333333339,-1.425373666666667,-1.2383256666666667,1.4687386666666669
1,1.2,1.2.3,gemma,10,een document ordenen op alfabet,True,0.4541853333333334,-0.46431166666666673,0.13706966666666665,-0.8590620000000001,0.16671566666666662,0.40723800000000004,-0.3158070000000001,-0.48590866666666654,0.07182833333333334,-0.024221000000000038,-0.4962766666666667,-1.1869370000000001,-0.3571346666666664,1.1476176666666666
1,1.2,1.2.4,gemma,11,aanmoedigen tijdens een wedstrijd tussen klassen,True,0.4243000000000001,-0.7037276666666669,0.3125503333333334,-0.400031,0.40156799999999987,1.9392016666666665,2.195408333333333,-0.6315493333333334,-0.31510366666666667,-0.9367813333333336,-0.40004200000000006,1.002547,0.4507296666666667,-0.5315399999999999
1,1.3,1.3.1,gemma,12,de leerkracht om uitleg vragen,True,0.44543400000000005,0.2495626666666666,0.13894433333333336,-0.19276966666666664,0.3737106666666667,0.9919746666666667,1.527875,-0.12536500000000003,-0.2988483333333333,0.14268166666666668,-0.36467833333333344,0.7731843333333335,-0.819547,1.3803606666666657
1,1.3,1.3.2,gemma,13,een grap vertellen aan een klasgenoot,True,1.827579999999999,-0.7744570000000003,1.1385506666666665,-0.6075453333333333,0.09657766666666667,0.505845,1.8574766666666676,-0.8363709999999999,-1.3528916666666664,0.22731266666666658,-0.12590266666666663,1.7481353333333332,-0.7745653333333333,-0.199273
1,1.3,1.3.3,gemma,14,samen een kring vormen voor de les,True,0.9073683333333329,-0.4998403333333334,0.8293356666666666,0.19813500000000006,-0.10803100000000003,0.7236319999999999,1.031328,-0.797182,-0.27429433333333325,0.5081756666666667,-0.2959376666666666,1.269874,-0.25512799999999997,-0.7019986666666665
1,1.3,1.3.4,gemma,15,meer informatie over de schoolkeuze krijgen,True,0.6434366666666665,0.00735366666666661,0.3195766666666667,-0.700742,-0.10227733333333329,0.22575366666666674,0.5426596666666667,-0.3648800000000001,-0.517252,0.7469743333333333,-0.20010899999999995,-0.5604283333333334,-0.6785923333333334,0.5741933333333336
2,2.1,2.1.1,gemma,16,de huid goed afdrogen,True,-0.132254,-0.39644966666666664,-0.5593723333333331,0.08293866666666669,0.106576,-0.33815799999999996,1.1047096666666665,-0.099752,0.15155766666666667,-0.2816706666666667,-0.8533026666666667,0.7735646666666667,-0.35321166666666653,-0.11517700000000002
2,2.1,2.1.2,gemma,17,een lekkere maaltijd klaarmaken,True,-0.47394399999999975,-0.11673566666666658,-1.0701093333333331,0.5837583333333334,-0.032913333333333385,-0.6963733333333332,-0.05318800000000005,1.178014,0.08242633333333334,-0.3697043333333334,0.26915533333333325,0.597288,0.5148533333333334,0.960832333333333
2,2.1,2.1.3,gemma,18,ramen schoonmaken met een doekje,True,-1.611243333333334,-0.3239779999999999,-1.5431186666666663,0.9427366666666663,-0.7082986666666669,-1.2003163333333335,-0.605538,0.493928,0.582691,-0.6069653333333335,0.6166163333333335,0.050280666666666585,-0.9780566666666664,0.2314359999999999
2,2.1,2.1.4,gemma,19,kleren voor morgen sorteren in de kast,True,-0.24560966666666664,-0.34501200000000004,-0.7021529999999999,0.4579896666666666,0.24761666666666662,-0.35348266666666667,-0.3924043333333334,-0.2221693333333333,0.2408773333333333,-0.5933373333333335,-0.499716,-0.3645516666666668,-0.4433989999999999,0.5372613333333334
2,2.1,2.1.5,gemma,20,ouders helpen met de was opvouwen,True,0.6390206666666663,-1.042565666666667,0.06241366666666662,-0.39250633333333323,0.03283466666666668,0.48603600000000013,0.9505403333333334,-0.019879999999999926,0.05157800000000001,-1.1364053333333333,-0.20772466666666678,1.766062666666666,-0.9122776666666667,-0.37395566666666674
2,2.2,2.2.1,gemma,21,vragen om advies over een probleem met vrienden,True,0.6933916666666664,-0.4378446666666667,-0.023182333333333294,-0.2276206666666666,0.06955333333333331,0.6367949999999999,1.4018093333333337,-0.05062633333333335,-0.272944,0.5806333333333336,-0.14392833333333338,1.8548073333333337,-0.2532906666666667,-0.24010733333333342
